Arquivo,Tipo,Data,Score_Mistral,Status,Clean_Text
Copom252-not20230201252.pdf,Ata COPOM,2023-02-01,0.25,SUCESSO,"e relevante de política monetária, mas a introdução de um aperto monetário mais prolongado, tal como em seu cenário alternativo, gera impacto relevante sobre as projeções em direção à convergência às metas. 28. O Copom optou pela manutenção da taxa de juros , reforçando a necessidade de avaliação, ao longo do tempo, dos impactos acumulados a serem observados do intenso e tempestivo ciclo de política monetária já empreendido. Assim, o Comitê avaliou que, diante dos dados divulgados, projeções e expectativas de inflação, balanço de riscos e defasagens dos efeitos da política monetária já em território significativamente contracionista, era apropriado manter a taxa de juros no patamar de 13,75 % a.a . O Comitê reforçou que é necessário manter a vigilância , avaliando se a estratégia de manutenção da taxa básica de juros por um período mais prolongado do que no cenário de referência será capaz de assegurar a convergência da inflação. 29. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas, que têm mostrado deterioração em prazos mais longos desde a última reunião . O Comitê enfatiza que não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. D) Decisão de política monetária 30. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o s anos de 2023 e , em grau ma ior, de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 31. O Comitê segue vigilante, avaliando se a estraté gia de manutenção da taxa básica de juros por período mais prolongado do que no cenário de referência será capaz de assegurar a convergência da inflação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como tam bém a ancoragem das expectativas em torno de suas metas, que têm mostrado deterioração em prazos mais longos desde a última reunião . O Comitê enfatiza que os passos futuros da política monetária poderão ser ajustados e não hesitará em retomar o ciclo de aj uste caso o processo de desinflação não transcorra como esperado. 32. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom253-not20230322253.pdf,Ata COPOM,2023-03-22,-0.25,SUCESSO," Comitê avalia que a credibilidade das metas perseguidas é um ingrediente fundamental do regime de metas de inflação e contribui para o bom funcionamento do canal de expectativas, tornando a desinflação mais veloz e menos custosa. Nesse sentido, decisões que induzam uma reancoragem das expectativas reduziriam o custo desinflacionário e as incertezas associados a esse processo. 24. As alterações nas projeções de inflação do Copom seguem sendo primordialmente afetadas pelas alterações nas expectativas , tal como na última reunião. Por fim , no balanço de riscos, o maior debate se deu, de um lado, e ntre uma maior desancoragem das expectativas de inflação para prazos mais longos e, de outro lado, uma redução mais abrupta da concessão de crédito doméstica ou global impactando a atividade econômica. O Copom enfatizou que a execução da política monetária, neste momento, requer serenidade e paciência para incorporar as defasagens inerentes ao controle da inflação através da taxa de juros e, assim, atingir os objetivos no horizonte relevante de política monetária. 25. Por fim, o Comitê reforçou que a harmonia entre as políticas monetária e fiscal reduz distorções, diminui a incerteza, facilita o processo de desinflação e fomenta o pleno emprego ao longo do tempo. Nesse aspecto, o Comitê reforça a importância de que a concessão de crédito, público e privado, se mantenha com taxas competitivas e sensíveis à taxa básica de juros. D) Decisão de política monetária 26. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. O Comitê entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o s anos de 2023 e, em grau maior, de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 27. Considerando a incerteza ao redor de seus cenários, o Comitê segue vigilante, avaliando se a estratégia de manutenção da taxa básica de juros por período prolongado será capaz de assegurar a convergência da inf lação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas, que mostrou deterioração adicional, especialmente em prazos mais longos. O Comitê enfatiza que os passos futuros da política monetária poderão ser ajustados e não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. 28. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom254-not20230503254.pdf,Ata COPOM,2023-05-03,0.35,SUCESSO," da trajetória de inflação e como eles se comportaram no período mais recente. Não houve grande alteração no cenário prospectivo do hiato do produto. Com relação à inflação de serviços e aos núcleos de inflação, observa -se maior resiliência e menor velocidade da desinflação nas últimas divulgações, em linha com o processo não linear que o Comitê já antecipava. Além disso, as expectativas de inflação seguem desancoradas, em parte relacionado ao questionamento sobre uma possível alteração das metas de inflação futuras. 20. As projeções de inflação do Copom se mantiveram relativamente estáveis desde a reunião anterior. Por fim, no balanço de riscos, além dos fatores já mencionados, o Comitê avalia que a probabilidade de os cenários mais extremos de trajetória da dívida pública se reduziu, mas notou também que não houve mudança relevante nas projeções de inflação uma vez que as expectativas não se alteraram de forma significante. Tal comportamento reforça o entendimento de que não há relação mecânica entre a política monetária e o arcabouço fiscal. O Copom enfatizou que a execução da política monetária, neste momento, requer serenidade e paciência para incorporar as defasagens inerentes ao controle da inflação através da taxa de juros e , assim, atingir os objetivos no horizonte relevante de política monetária. Nesse sentido, o Comitê avaliou que os cenários que poderiam requerer a retomada do ciclo de aperto monetário se tornaram menos prováveis. 254ª Reunião COPOM 2 e 3 de maio 7 bcb.gov.br D) Decisão de política monetária 21. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. O Comitê entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2024. Sem prejuízo de seu objetivo fundamental de as segurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 22. Considerando a incerteza ao redor de seus cenários, o Comitê segue vigilante, avaliando se a estratégia de m anutenção da taxa básica de juros por período prolongado será capaz de assegurar a convergência da inflação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê avalia que a conjuntura demanda paciência e serenidade na condução da política monetária. O Copom enfatiza que , apesar de ser um cenário menos provável, não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. 23. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso , Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom255-not20230621255.pdf,Ata COPOM,2023-06-21,0.25,SUCESSO,"bre a resiliência da atividade econômica no primeiro trimestre , mas a visão do Comitê segue de que o crescimento foi puxado pelo setor agropecuário e que os demais setores devem apresentar crescimento modesto ao longo do ano. Com relação à inflação de serviços e aos núcleos de inflação, nota- se movimento lento de desaceleração em linha com o processo não linear projetado pelo Comitê . Além disso, as expectativas de inflação apresentaram algum recuo, mas seguem desancoradas , em parte em função d o questionamento sobre uma possível alteração das metas de inflação futuras. O Comitê avalia que decisões que reancorem as expectativas podem levar a uma desinflação mais célere. As projeções de inflação do Copom se reduziram, especialmente, no horizonte relevante, em boa medida como função da redução das expectativas de inflação . Por fim, no balanço de riscos, o Comitê avalia que a incerteza sobre o desenho final do arcabouço fiscal é residual. Além disso, notou que parte do risco para baixo advindo do preço de commodities já tem se materializado no período recente. D) Decisão de política monetária 21. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 255ª Reunião COPOM 20 e 21 de junho 7 bcb.gov.br 22. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento e por expectativas de inflação desancoradas, segue demandando cautela e parcimônia. O Copom conduzirá a política monetária necessária para o cumprimento das metas e avalia que a estratégia de manutenção da taxa básica de juros por período prolongado tem se mostrado adequada para assegurar a convergência da inflação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê avalia que a conjuntura demanda paciência e serenidade na condução da política monetária e relembra que os passos futuros da política monetária dependerão da evolução da dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectativas de inflação, em particular as de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de riscos. 23. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Carolina de Assis Barros , Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso , Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom256-not20230802256.pdf,Ata COPOM,2023-08-02,0.7,SUCESSO,"dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectativas de inflação, em particular as de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de risc os. O Comitê mantém seu firme compromisso com a convergência da inflação para a meta no horizonte relevante e reforça que a extensão do ciclo refletirá o mandato legal do Banco Central. D) Decisão de política monetária 20. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu reduzir a taxa básica de juros em 0,50 ponto percentual, para 13,25% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2024 e, em grau menor, o de 2025. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das fl utuações do nível de atividade econômica e fomento do pleno emprego. 21. O Comitê reforça a necessidade de perseverar com uma política monetária contracionista até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 22. O Copom avaliou a alternativa de reduzir a taxa básica de juros para 13,50%, mas considerou ser apropriado adotar ritmo de queda de 0,50 ponto percentual nesta reunião em função da melhora do quadro inflacionário, reforçando, no entanto, o firme objetivo de manter uma política monetária contracionista para a reancoragem das expectativas e a convergência da inflação pa ra a meta no horizonte relevante. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento e por expectativas de inflação com reancoragem parcial, demanda serenidade e moderação na condução da política monetária. Em se confirmando o cenário esperado, os membros do Comitê, unanimemente, anteveem redução de mesma magnitude nas próximas reuniões e avaliam que esse é o ritmo apropriado para manter a política monetária contracionista necessária para o processo desinflacionário. O Comitê ressalta ainda que a magnitude total do ciclo de flexibilização ao longo do tempo dependerá da evolução da dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectati vas de inflação, em particular as de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de riscos. 256ª Reunião COPOM 1º e 2 de agosto 8 bcb.gov.br 23. Votaram por uma redução de 0,50 ponto percentual os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ai lton de Aquino Santos, Carolina de Assis Barros, Gabriel Muricca Galípolo e Otávio Ribeiro Damaso. Votaram por uma redução de 0,25 ponto percentual os seguintes membros: Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura e Re nato Dias de Brito Gomes."
Copom257-not20230920257.pdf,Ata COPOM,2023-09-20,0.65,SUCESSO,"to do produto ou uma dinâmica substancialmente mais benigna do que a esperada da inflação de serviços. 23. Por fim, o Comitê debateu a extensão do ciclo de ajustes na política monetária . Evidenciou-se, nessa análise, a necessidade de se manter uma política monetária ainda contracionista pelo horizonte relevante para que se consolide a convergência da inflação para a meta e a ancoragem das expectativas . Enfatizou-se que a extensão do ciclo ao longo do tempo dependerá da evolução da dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectativas de inflação, em particular as de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de riscos. O Comitê mantém seu firme compromisso com a convergência da inflação para a meta no horizonte r elevante e reforça que a extensão do ciclo refletirá o mandato legal do Banco Central. D) Decisão de política monetária 24. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu reduzir a taxa básica de juros em 0,50 ponto percentual, para 12,75% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2024 e, em grau menor, o de 2025. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 25. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento e por expectativas de inflação com reancoragem parcial, demanda serenidade e moderação na condução da política monetária. O Comitê reforça a necessidade de perseverar com uma política monetária contracionista até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 26. Em se confirmando o cenário esperado, os membros do Comitê, unanimemente, anteveem redução de mesma magnitude nas próximas reuniões e avaliam que esse é o ritmo apropriado para manter a política monetária contracionista necessária para o processo desinflacionário. O Comitê ressalta ainda que a magnitude total do ciclo de flexibilização ao longo do tempo dependerá da evolução da dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectativas de infl ação, em particular as de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de riscos. 27. Votaram por uma redução de 0,50 ponto percentual os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquin o Santos, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Gabriel Muricca Galípolo , Maurício Costa de Moura, Otávio Ribeiro Damaso e Renato Dias de Brito Gomes."
Copom258-not20231101258.pdf,Ata COPOM,2023-11-01,0.5,SUCESSO," COPOM 31 de outubro e 1º de novembro 7 bcb.gov.br 24. Por fim, o Comitê debateu a extensão do ciclo de ajustes na política monetária em um cenário global incerto. O Comitê percebe a necessidade de se manter uma política monetária ainda contracionista pelo horizonte relevante para que se consolide a convergência da inflação para a meta e a ancoragem das expectativas . Enfatizou-se novamente que a extensão do ciclo ao longo do tempo dependerá da evolu ç ão da dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectativas de inflação, em particular as de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de riscos. O Comitê mantém seu firme compromisso com a convergência da inflação para a m eta no horizonte relevante e reforça que a extensão do ciclo refletirá o mandato l egal do Banco Central. D) Decisão de política monetária 25. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom deci di u reduzir a taxa básica de juros em 0,50 ponto perce ntual, para 12,25% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2024 e o de 2025. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 26. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento, expectativas de inflação com reancoragem apenas p a rcial e um cenário global desafiador, demanda serenidade e moderação na condução da política monetária. O Comitê reforça a necessidade de perseverar com uma política monetária contracionista até que se consolide não apenas o processo de desinflação c omo também a ancoragem das expectativas em torno de suas metas. 27. Em se confirmando o cenário esperado, os membros do Comitê, unanimemente, anteveem redução de mesma magnitude nas próximas reuniões e avaliam que esse é o ritmo apropriado para mante r a política monetária contracionist a necessária para o processo desinflac ionário. O Comitê enfatiza que a magnitude total do ciclo de flexibilização ao longo do tempo dependerá da evolução da dinâmica inflacionária, em especial dos componentes mais sensíveis à política monetária e à atividade econômica, das expectativas de inflação, em particular daquelas de maior prazo, de suas projeções de inflação, do hiato do produto e do balanço de riscos. 28. Votaram por uma redução de 0,50 ponto percentual os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquino Santos, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Gabriel Muricca Galípolo, Maurício Costa de Moura, Otávio Ribeiro Damaso e Renato Dias de Brito Gomes ."
Copom262-not20240508262.pdf,Ata COPOM,2024-05-08,0.7,SUCESSO," determinação da taxa de juros terminal e que a redução de 0,50 ponto percentual ainda manteria a política monetária suficientemente contracionista. Por fim, tal grupo enfatizou a necessidade de flexibilidade das decisões nas reuniões a partir de jun ho, o que permitiria, à luz de novo conjunto de informaç ão, calibrar a trajetória do instrumento de política monetária da forma apropriada. 19. Todos os membros concordaram que a adoção de uma política monetária mais contracionista, mais cautelosa e sem indicações futuras sobre os próximos movimentos mostrava-se mais apropriada diante do cenário global incerto e do cenário doméstico marcado por resiliência na atividade e expectativas desancoradas . Ressaltaram, ademais, que a política monetária deve se manter contracionista e a taxa de juros terminal será aquela que consolide não apenas o processo de desinflação como também a ancoragem das expectativas de inflação em torno das metas. Por fim, todos corroboraram o entendimento de que a extensão e a adequação de ajustes futuros na taxa de juros serão ditadas pelo firme compromisso de convergência da inflação à meta. D) Decisão de política monetária 20. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu reduzir a taxa básica de juros em 0, 25 ponto percentual, para 10,50% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2025. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 21. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento , expectativas de inflação desancoradas e um cenário global desafiador, demanda serenidade e moderação na condução da política monetária. 262ª Reunião COPOM 7 e 8 de maio 7 bcb.gov.br 22. O Comitê, unanimemente, avalia que o cenário global incerto e o cenário doméstico marcado por resiliência na atividade e expectativas desancoradas demandam maior cautela. Ressalta, ademais, que a política monetária deve se manter contracionista até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê também reforça, com especial ênfase, que a extensão e a adequação de ajustes futuros na taxa de juros serão ditadas pelo firme compromisso de convergência da inflação à meta. 23. Votaram por uma redução de 0,25 ponto percentual os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Carolina de Assis Barros, Diogo Abry Guillen, Otávio Ribeiro Damaso e Renato Dias de Brito Gomes. Votaram por uma redução de 0,50 ponto percentual os seguintes membros: Ailton de Aquino Santos, Gabriel Muricca Galípolo, Paulo Picchetti e Rodrigo Alves Teixeira."
Copom263-not20240619263.pdf,Ata COPOM,2024-06-19,-0.3,SUCESSO,"optou unanimemente pela manutenção da taxa Selic em 10,50%. No que se refere ao cenário doméstico, o mercado de trabalho e a atividade econômica, em 263ª Reunião COPOM 18 e 19 de junho 6 bcb.gov.br particular o consumo das famílias, têm surpreendido e divergido do cenário de desaceleração previsto. Além disso, houve nova elevação das projeções de inflação tanto para 2024 quanto para 2025, não obstante a elevação do condicionante de taxa Selic retirad o da pesquisa Focus. De forma análoga, as expectativas de inflação apresentaram desancoragem adicional desde a reunião anterior. Além disso, o cenário externo se mantém adverso, relacionado à visão dos agentes de mercado de que as taxas de juros em países desenvolvidos permanecerão elevadas por um período mais longo. 18. Assim, o Comitê avaliou que a política monetária deve se manter contracionista por tempo suficiente em patamar que consolide não apenas o processo de desinflação, como também a ancoragem das expectativas em torno de suas metas. O Comitê se manterá vigilante e relem bra, como usual, que eventuais ajustes futuros na taxa de juros serão ditados pelo firme compromisso de convergência da inflação à meta. D) Decisão de política monetária 19. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 10,50% a.a. e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2025. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 20. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento, ampliação da desancoragem das expectativas de inflação e um cenário global desafiador, demanda serenidade e moderação na condução da política monetária. 21. O Comitê, unanimemente, optou por interromper o ciclo de queda de juros, destacando que o cenário global incerto e o cenário doméstico marcado por resiliência na atividade, elevação das projeções de inflação e expectativas desancoradas demandam maior caute la. Ressalta, ademais, que a política monetária deve se manter contracionista por tempo suficiente em patamar que consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê se manterá vigilante e relembra, como usual, que eventuais ajustes futuros na taxa de juros serão ditados pelo firme compromisso de convergência da inflação à meta. 22. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquino Santos, Carolina de Assis Barros, Diogo Abry Guillen, Gabriel Muricca Galípolo, Otávio Ribeiro Damaso, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira."
Copom264-not20240731264.pdf,Ata COPOM,2024-07-31,0.25,SUCESSO,"orno da meta. 25. O cenário marcado por projeções mais elevadas e mais riscos para a alta da inflação é desafiador , e o Comitê avalia que o desenrolar do cenário será particularmente importante para definir os próximos passos de política monetária. Desse modo, o Comitê, unanimemente, avalia que o momento corrente é de ainda maior cautela e de acompanhamento diligente dos condicionantes da inflação, sem se comprometer com estratégias futuras. À luz desse acompanhamento, o Comitê avaliará a melhor estratégia: de um lado, se a estratégia de manutenção da taxa de juros por um tempo suficientemente longo levará a inflação à meta no horizonte relevante; de outro lado, o Comitê, unanimemente, reforçou que não hesitará em elevar a taxa de juros para assegurar a convergência da inflação à meta se julgar apropriado. Como usual, as estratégias adotadas pel o Comitê refletirão o compromisso com o cumprimento da meta de inflação, visando também a reancoragem das expectativas de inflação de modo a minimizar o custo da desinflação. O Co mitê se manterá vigilante e relembra que eventuais ajustes futuros na taxa de juros serão ditados pelo firme compromisso de convergência da inflação à meta. D) Decisão de política monetária 26. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 10,50% a.a. e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 27. A conjuntura atual, caracterizada por um estágio do processo desinflacionário que tende a ser mais lento, ampliação da desancoragem das expectativas de inflação e um cenário global desafiador, demanda serenidade e moderação na condução da política monetária. 28. O Comitê, unanimemente, optou por manter a taxa de juros inalterada, destacando que o cenário global incerto e o cenário doméstico marcado por resiliência na atividade, elevação das projeções de inflação e expectativas desancoradas demandam acompanhamento diligente e ainda maior cautela. Ressalta, ademais, que a política monetária deve se manter contracionista por tempo suficiente em patamar que consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno d a meta. O Comit ê se manterá vigilante e relembra que eventuais ajustes futuros na taxa de juros serão ditados pelo firme compromisso de convergência da inflação à meta. 29. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquino Santos, Carolina de Assis Barros, Diogo Abry Guillen, Gabriel Muricca Galípolo, Otávio Ribeiro Damaso, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira."
Copom265-not20240918265.pdf,Ata COPOM,2024-09-18,-0.65,SUCESSO,"ração sobre a ação de política monetária a tomar, o Comitê se deteve em três dimensões. 20. Em primeiro lugar, o Comitê avaliou que o cenário, marcado por resiliência na atividade, pressões no mercado de trabalho, hiato do produto positivo, elevação das projeções de inflação e expectativas desancoradas, demanda uma política monetária mais contracionista. O Comitê ao longo do tempo tem delineado sua função de reação, 265ª Reunião COPOM 17 e 18 de setembro 6 bcb.gov.br tornando transparente sua forma de agir, e perseguirá plenamente seu mandato. 21. Em segundo lugar, o Comitê julgou que o início do ciclo deveria ser gradual de forma a, por um lado , se beneficiar do acompanhamento diligente dos dados, ainda mais em contexto de incertezas, tanto nos cenários externo como doméstico, mas, por outro lado, permitir que os mecanismos de transmissão da política monetária que possibilitarão a convergência da inflação à meta já comecem a atuar. Todos os membros do Comitê concordaram em iniciar gradualmente o ciclo de aperto de política monetária. 22. Em terceiro lugar, o Comitê debateu o ritmo e a magnitude do ajuste da taxa de juros, bem como sua comunicação. Em virtude das incertezas envolvidas, o Comite preferiu uma comunicação que reforça a importância do acompanhamento dos cenários ao longo do tempo, sem conferir indicação futura de seus próximos passos, insistindo, entretanto, no seu firme compromisso de convergência da inflação à meta. D) Decisão de política monetária 23. O cenário, marcado por resiliência na atividade, pressões no mercado de trabalho, hiato do produto positivo, elevação das projeções de inflação e expectativas desancoradas, demanda uma política monetária mais contracionista. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 0,25 ponto percentual, para 10,75% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 24. O ritmo de ajustes futuros na taxa de juros e a magnitude total do ciclo ora iniciado serão ditados pelo firme compromisso de convergência da inflação à meta e dependerão da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à ati vidade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. 25. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquino Santos, Carolina de Assis Barros, Diogo Abry Guillen, Gabriel Muricca Galípolo, Otávio Ribeiro Damaso, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira."
